Uni_samp,SiteName,WBID,IR_WBID,Latitude,Longitude,Mod_Ecoregion,Date,Year,Month,Season,Habitat_Type,SAMPLEID,PCID,Cycle,Taxa_Richness,Modified_HBI,EPT_perc,EPT_Taxa,Dom_2_Taxa,Shannon_Weaver,Taxa_Richness_Score,Mod_HBI_Score,EPT_perc_Score,EPT_Taxa_Score,Dom2_Taxa_Score,Shannon_Weaver_Score,Score,Percent_Reference,Task
57600 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,9/15/2016,2016,9,Summer,Riffle,57600,OK120420-01-0020K_4,4,17,5.903508772,0.088607595,4,0.666666667,1.90913702,6,4,0,0,0,2,12.66666667,0.487179487,Blue Thumb
57618 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,2/9/2017,2017,2,Winter,Riffle,57618,OK120420-01-0020K_4,4,9,5.97810219,0.1171875,2,0.693430657,1.424496334,2,6,2,0,0,0,10.69343066,0.445559611,Blue Thumb
58685 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,8/28/2017,2017,8,Summer,Riffle,58685,OK120420-01-0020K_4,4,10,6.152671756,0.106382979,2,0.732824427,1.571746711,4,4,2,0,0,2,12.73282443,0.489724016,Blue Thumb
58807 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,1/22/2018,2018,1,Winter,Riffle,58807,OK120420-01-0020K_4,4,13,6.024590164,0.044642857,3,0.663934426,1.597248629,4,6,0,0,0,2,12.66393443,0.527663934,Blue Thumb
60670 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,9/5/2018,2018,9,Summer,Riffle,60670,OK120420-01-0020K_4,4,9,6.87394958,0.070707071,3,0.857142857,1.078838226,2,4,0,0,0,0,6.857142857,0.263736264,Blue Thumb
61517 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,3/11/2019,2019,3,Winter,Riffle,61517,OK120420-01-0020K_4,4,12,6.991735537,0.077586207,2,0.694214876,1.670264417,4,4,0,0,0,2,10.69421488,0.445592287,Blue Thumb
62827 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,3/4/2020,2020,3,Winter,Riffle,62827,OK120420-01-0020K_4,4,10,6.2,0.007194245,1,0.85,0.94679995,4,4,0,0,0,0,8.85,0.36875,Blue Thumb
63552 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,9/14/2020,2020,9,Summer,Riffle,63552,OK120420-01-0020K_4,4,12,5.8515625,0.239583333,3,0.6640625,1.700606388,4,4,4,0,0,2,14.6640625,0.564002404,Blue Thumb
64780 Riffle,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,Central Irregular Plains,2/23/2021,2021,2,Winter,Riffle,64780,OK120420-01-0020K_5,5,9,5.634782609,0.102803738,3,0.747826087,1.249405037,2,6,2,0,0,0,10.74782609,0.447826087,Blue Thumb
26684 Riffle,Tyner Creek: TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,Ozark Highlands,1/30/2003,2003,1,Winter,Riffle,26684,OK121700-05-0090M_1,1,22,3.513368984,0.676691729,13,0.406417112,2.430543252,6,6,6,6,0,2,26.40641711,0.880213904,Blue Thumb
27966 Riffle,Tyner Creek: TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,Ozark Highlands,7/28/2003,2003,7,Summer,Riffle,27966,OK121700-05-0090M_1,1,25,4.111675127,0.700787402,10,0.487309645,2.356448231,6,6,6,6,0,2,26.48730964,1.0,Blue Thumb
29523 Riffle,Tyner Creek: TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,Ozark Highlands,1/15/2004,2004,1,Winter,Riffle,29523,OK121700-05-0090M_1,1,22,6.355932203,0.146551724,7,0.610169492,2.021195582,6,2,2,0,0,2,12.61016949,0.420338983,Blue Thumb
30632 Riffle,Tyner Creek: TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,Ozark Highlands,7/13/2004,2004,7,Summer,Riffle,30632,OK121700-05-0090M_1,1,16,4.630434783,0.603603604,6,0.5,2.076917566,6,6,6,0,0,2,20.5,0.788461538,Blue Thumb
57614 Riffle,Tyner Creek: TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,Ozark Highlands,2/8/2017,2017,2,Winter,Riffle,57614,OK121700-05-0090M_4,4,15,5.599270073,0.138686131,9,0.839416058,0.973981369,4,4,2,2,0,0,12.83941606,0.427980535,Blue Thumb
58626 Riffle,Tyner Creek: TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,Ozark Highlands,8/10/2017,2017,8,Summer,Riffle,58626,OK121700-05-0090M_4,4,17,4.151898734,0.77,9,0.715189873,1.76097916,6,6,6,6,0,2,26.71518987,1.0,Blue Thumb
56578 Riffle,Unknown Trib to Arkansas River,OK120400-01-0425D,OK120400010425_00,35.75839,-95.30722,Central Irregular Plains,2/11/2016,2016,2,Winter,Riffle,56578,OK120400-01-0425D_4,4,10,6.446428571,0.017857143,2,0.785714286,1.332004751,4,4,0,0,0,0,8.785714286,0.366071429,Blue Thumb
57639 Riffle,Unknown Trib to Arkansas River,OK120400-01-0425D,OK120400010425_00,35.75839,-95.30722,Central Irregular Plains,2/16/2017,2017,2,Winter,Riffle,57639,OK120400-01-0425D_4,4,11,7.112068966,0.064814815,1,0.663793103,1.595281864,4,4,0,0,0,2,10.6637931,0.444324713,Blue Thumb
62794 Riffle,Unnamed Trib of North Canadian River: Chisholm Trail Park,OK520530-00-0025M,OK520530000025_00,35.4871,-97.7498,Central Great Plains,2/21/2020,2020,2,Winter,Riffle,62794,OK520530-00-0025M_4,4,13,6.760330579,0.051282051,2,0.661157025,1.833035737,6,4,0,0,0,2,12.66115702,0.575507137,Blue Thumb
44211 Riffle,Unnamed Trib to Bird Creek: EW 136 Road,OK520800-01-0150J,OK520800010150_00,35.04332,-96.3988,Cross Timbers,7/14/2009,2009,7,Summer,Riffle,44211,OK520800-01-0150J_2,2,5,8.227848101,0.0,0,0.949367089,0.601365213,0,2,0,0,0,0,2.949367089,0.113437196,Blue Thumb
48188 Riffle,Unnamed Trib to Bird Creek: EW 136 Road,OK520800-01-0150J,OK520800010150_00,35.04332,-96.3988,Cross Timbers,2/19/2010,2010,2,Winter,Riffle,48188,OK520800-01-0150J_2,2,10,8.991150442,0.0,0,0.752212389,1.437989543,2,2,0,0,0,0,4.752212389,0.1827774,Blue Thumb
48223 Riffle,Unnamed Trib to Bird Creek: EW 136 Road,OK520800-01-0150J,OK520800010150_00,35.04332,-96.3988,Cross Timbers,6/23/2010,2010,6,Summer,Riffle,48223,OK520800-01-0150J_2,2,7,7.947368421,0.0,0,0.833333333,0.979268901,0,2,0,0,0,0,2.833333333,0.108974359,Blue Thumb
48366 Riffle,Unnamed Trib to Bird Creek: EW 136 Road,OK520800-01-0150J,OK520800010150_00,35.04332,-96.3988,Cross Timbers,9/3/2010,2010,9,Summer,Riffle,48366,OK520800-01-0150J_2,2,13,7.579439252,0.065420561,1,0.757009346,1.284393868,4,2,0,0,0,0,6.757009346,0.259884975,Blue Thumb
48187 Riffle,Unnamed Trib to Bird Creek: NS 371 / EW 134 (Dump Ground Road),OK520800-01-0150Y,OK520800010150_00,35.07176,-96.40621,Cross Timbers,2/19/2010,2010,2,Winter,Riffle,48187,OK520800-01-0150Y_2,2,8,5.983739837,0.0,0,0.943089431,0.485425524,2,6,0,0,0,0,8.943089431,0.343964978,Blue Thumb
48443 Riffle,Unnamed Trib to Bird Creek: NS 371 / EW 134 (Dump Ground Road),OK520800-01-0150Y,OK520800010150_00,35.07176,-96.40621,Cross Timbers,3/8/2011,2011,3,Winter,Riffle,48443,OK520800-01-0150Y_3,3,16,6.705882353,0.016806723,1,0.470588235,2.122799258,6,4,0,0,0,2,12.47058824,0.479638009,Blue Thumb
49183 Riffle,Unnamed Trib to Bird Creek: NS 371 / EW 134 (Dump Ground Road),OK520800-01-0150Y,OK520800010150_00,35.07176,-96.40621,Cross Timbers,2/15/2012,2012,2,Winter,Riffle,49183,OK520800-01-0150Y_3,3,10,5.90647482,0.0,0,0.597122302,1.669340938,2,6,0,0,0,2,10.5971223,0.407581627,Blue Thumb
33765 Riffle,Unnamed Trib to Croton Creek: N 176 Road,OK310840-02-0220M,OK310840020220_00,35.59687,-99.85535,Central Great Plains,8/4/2005,2005,8,Summer,Riffle,33765,OK310840-02-0220M_1,1,16,5.632075472,0.086956522,2,0.518867925,2.135215302,6,4,0,0,0,2,12.51886792,0.48149492,Blue Thumb
29871 Riffle,Unnamed Trib to Dirty Butter Creek: Crawford Park,OK121300-01-0180K,OK121300010180_00,36.1888055,-95.9828888,Central Irregular Plains,1/7/2004,2004,1,Winter,Riffle,29871,OK121300-01-0180K_1,1,7,6.226086957,0.017391304,1,0.904347826,0.823808927,2,4,0,0,0,0,6.904347826,0.287681159,Blue Thumb
29929 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,2/17/2004,2004,2,Winter,Riffle,29929,OK120420-01-0170T_1,1,18,5.537313433,0.307086614,6,0.417910448,2.299562,6,6,6,6,0,2,26.41791045,1.0,Blue Thumb
32205 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,1/18/2005,2005,1,Winter,Riffle,32205,OK120420-01-0170T_1,1,15,5.393162393,0.172413793,7,0.752136752,1.376748332,6,6,2,6,0,0,20.75213675,0.864672365,Blue Thumb
36899 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,2/14/2007,2007,2,Winter,Riffle,36899,OK120420-01-0170T_2,2,9,5.525862069,0.086206897,2,0.887931034,0.751852413,2,6,0,0,0,0,8.887931034,0.37033046,Blue Thumb
37918 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,7/26/2007,2007,7,Summer,Riffle,37918,OK120420-01-0170T_2,2,10,4.483606557,0.561797753,3,0.491803279,1.961521524,4,6,6,0,0,2,18.49180328,0.711223203,Blue Thumb
39287 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,1/24/2008,2008,1,Winter,Riffle,39287,OK120420-01-0170T_2,2,21,5.5,0.293103448,6,0.415254237,2.424213737,6,6,4,6,0,2,24.41525424,1.0,Blue Thumb
42679 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,1/6/2009,2009,1,Winter,Riffle,42679,OK120420-01-0170T_2,2,14,3.5,0.490740741,3,0.62962963,1.903067682,6,6,6,0,0,2,20.62962963,0.859567901,Blue Thumb
45508 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,1/25/2010,2010,1,Winter,Riffle,45508,OK120420-01-0170T_2,2,21,5.148148148,0.240740741,8,0.611111111,1.962433849,6,6,4,6,0,2,24.61111111,1.0,Blue Thumb
49577 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,3/10/2012,2012,3,Winter,Riffle,49577,OK120420-01-0170T_3,3,7,4.25,0.435185185,3,0.814814815,1.215930149,2,6,6,0,0,0,14.81481481,0.617283951,Blue Thumb
51498 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,3/13/2013,2013,3,Winter,Riffle,51498,OK120420-01-0170T_3,3,8,5.872881356,0.042372881,1,0.796610169,1.139119839,2,6,0,0,0,0,8.796610169,0.366525424,Blue Thumb
55828 Riffle,Unnamed Trib to Harlow Creek: Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,Central Irregular Plains,9/2/2015,2015,9,Summer,Riffle,55828,OK120420-01-0170T_3,3,18,4.641666667,0.701149425,7,0.395833333,2.393726538,6,6,6,6,2,2,26.39583333,1.0,Blue Thumb
29063 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,7/2/2003,2003,7,Summer,Riffle,29063,OK120420-01-0340K_1,1,7,6.239316239,0.0,0,0.846153846,1.121132632,2,4,0,0,0,0,6.846153846,0.263313609,Blue Thumb
29873 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,1/8/2004,2004,1,Winter,Riffle,29873,OK120420-01-0340K_1,1,9,6.051851852,0.007575758,1,0.896296296,0.677589914,2,6,0,0,0,0,8.896296296,0.370679012,Blue Thumb
32188 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,1/10/2005,2005,1,Winter,Riffle,32188,OK120420-01-0340K_1,1,10,5.855072464,0.202898551,1,0.623188406,1.652371641,4,6,4,0,0,2,16.62318841,0.69263285,Blue Thumb
33349 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,7/7/2005,2005,7,Summer,Riffle,33349,OK120420-01-0340K_1,1,17,7.221153846,0.213592233,4,0.596153846,1.934424685,6,2,4,0,0,2,14.59615385,0.561390533,Blue Thumb
36651 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,1/5/2007,2007,1,Winter,Riffle,36651,OK120420-01-0340K_2,2,15,6.809859155,0.14084507,3,0.521126761,2.034694023,6,4,2,0,0,2,14.52112676,0.605046948,Blue Thumb
38169 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,8/14/2007,2007,8,Summer,Riffle,38169,OK120420-01-0340K_2,2,19,6.818181818,0.136752137,3,0.52892562,2.13711986,6,4,2,0,0,2,14.52892562,0.558804832,Blue Thumb
39246 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,1/9/2008,2008,1,Winter,Riffle,39246,OK120420-01-0340K_2,2,13,7.01754386,0.035714286,2,0.684210526,1.726332573,4,4,0,0,0,2,10.68421053,0.445175439,Blue Thumb
41733 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,8/15/2008,2008,8,Summer,Riffle,41733,OK120420-01-0340K_2,2,17,7.0,0.096491228,5,0.622807018,1.869471027,6,2,0,2,0,2,12.62280702,0.485492578,Blue Thumb
42687 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,1/9/2009,2009,1,Winter,Riffle,42687,OK120420-01-0340K_2,2,10,7.122807018,0.104761905,1,0.675438596,1.55826313,4,4,2,0,0,2,12.6754386,0.528143275,Blue Thumb
44265 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,9/4/2009,2009,9,Summer,Riffle,44265,OK120420-01-0340K_2,2,14,6.472868217,0.240310078,2,0.527131783,1.957263081,6,4,4,0,0,2,16.52713178,0.635658915,Blue Thumb
45497 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,1/15/2010,2010,1,Winter,Riffle,45497,OK120420-01-0340K_2,2,14,6.848275862,0.034722222,3,0.606896552,1.793859451,6,4,0,0,0,2,12.60689655,0.525287356,Blue Thumb
48415 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,2/23/2011,2011,2,Winter,Riffle,48415,OK120420-01-0340K_3,3,11,6.820512821,0.076923077,2,0.666666667,1.674012165,4,4,0,0,0,2,10.66666667,0.444444444,Blue Thumb
49559 Riffle,Unnamed Trib to Little Joe Creek: LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,Central Irregular Plains,2/2/2012,2012,2,Winter,Riffle,49559,OK120420-01-0340K_3,3,11,6.172413793,0.137931034,3,0.75862069,1.355264854,4,4,2,0,0,0,10.75862069,0.448275862,Blue Thumb
42741 Riffle,Unnamed Trib to Rock Creek: Davis Park,OK120420-02-0065C,OK120420020065_00,35.98938,-96.106,Cross Timbers,2/4/2009,2009,2,Winter,Riffle,42741,OK120420-02-0065C_2,2,8,5.939130435,0.0,0,0.939130435,0.51179674,2,6,0,0,0,0,8.939130435,0.343812709,Blue Thumb
44206 Riffle,Unnamed Trib to Rock Creek: Davis Park,OK120420-02-0065C,OK120420020065_00,35.98938,-96.106,Cross Timbers,7/13/2009,2009,7,Summer,Riffle,44206,OK120420-02-0065C_2,2,15,6.243243243,0.0,0,0.369369369,2.321487536,6,4,0,0,2,2,12.36936937,0.475744976,Blue Thumb
48180 Riffle,Unnamed Trib to Rock Creek: Davis Park,OK120420-02-0065C,OK120420020065_00,35.98938,-96.106,Cross Timbers,2/19/2010,2010,2,Winter,Riffle,48180,OK120420-02-0065C_2,2,3,6.050420168,0.0,0,0.991596639,0.165988774,0,6,0,0,0,0,6.991596639,0.268907563,Blue Thumb
54916 Vegetation,Unnamed Trib to Traders Creek: Salty Creek,OK620920-02-0175K,OK620920020175_00,36.68239,-99.27656,Central Great Plains,3/14/2015,2015,3,Winter,Vegetation,54916,OK620920-02-0175K_3,3,13,7.307692308,0.076923077,1,0.582417582,1.904384581,6,4,0,0,0,2,12.58241758,0.571928072,Blue Thumb
55725 Vegetation,Unnamed Trib to Traders Creek: Salty Creek,OK620920-02-0175K,OK620920020175_00,36.68239,-99.27656,Central Great Plains,7/24/2015,2015,7,Summer,Vegetation,55725,OK620920-02-0175K_3,3,15,6.736263736,0.0,0,0.43956044,2.137871359,6,6,0,0,0,2,14.43956044,0.601648352,Blue Thumb
32220 Riffle,Unnamed Trib to West Captain Creek: Harrah Road,OK520700-05-0160T,OK520700050270_00,35.58083333,-97.15866667,Cross Timbers,1/24/2005,2005,1,Winter,Riffle,32220,OK520700-05-0160T_1,1,19,5.230215827,0.226415094,6,0.503597122,2.262257474,6,6,4,6,0,2,24.50359712,0.942446043,Blue Thumb
33354 Riffle,Unnamed Trib to West Captain Creek: Harrah Road,OK520700-05-0160T,OK520700050270_00,35.58083333,-97.15866667,Cross Timbers,7/11/2005,2005,7,Summer,Riffle,33354,OK520700-05-0160T_1,1,12,4.905660377,0.180952381,1,0.622641509,1.795750475,4,6,2,0,0,2,14.62264151,0.562409289,Blue Thumb
35126 Riffle,Unnamed Trib to West Captain Creek: Harrah Road,OK520700-05-0160T,OK520700050270_00,35.58083333,-97.15866667,Cross Timbers,1/24/2006,2006,1,Winter,Riffle,35126,OK520700-05-0160T_2,2,16,5.969924812,0.066115702,4,0.646616541,1.732005647,6,6,0,0,0,2,14.64661654,0.563331405,Blue Thumb
35742 Riffle,Unnamed Trib to West Captain Creek: Harrah Road,OK520700-05-0160T,OK520700050270_00,35.58083333,-97.15866667,Cross Timbers,6/22/2006,2006,6,Summer,Riffle,35742,OK520700-05-0160T_2,2,19,5.959677419,0.21,4,0.370967742,2.360349016,6,6,4,0,2,2,18.37096774,0.706575682,Blue Thumb
36669 Riffle,Unnamed Trib to West Captain Creek: Harrah Road,OK520700-05-0160T,OK520700050270_00,35.58083333,-97.15866667,Cross Timbers,1/31/2007,2007,1,Winter,Riffle,36669,OK520700-05-0160T_2,2,16,5.739393939,0.111111111,3,0.6,1.947695101,6,6,2,0,0,2,16.6,0.638461538,Blue Thumb
44244 Woody,Unnamed Trib. To Walnut Creek: Rockwell Avenue,OK520610-03-0115J,OK520610030120_00,35.12376,-97.63537,Cross Timbers,8/13/2009,2009,8,Summer,Woody,44244,OK520610-03-0115J_2,2,17,7.477272727,0.011363636,1,0.534090909,2.149388308,6,4,0,0,0,2,12.53409091,0.48208042,Blue Thumb
45503 Woody,Unnamed Trib. To Walnut Creek: Rockwell Avenue,OK520610-03-0115J,OK520610030120_00,35.12376,-97.63537,Cross Timbers,1/18/2010,2010,1,Winter,Woody,45503,OK520610-03-0115J_2,2,12,6.0,0.020661157,2,0.693227092,1.501823445,6,6,0,0,0,2,14.69322709,0.667873959,Blue Thumb
48331 Riffle,Unnamed Trib. To Walnut Creek: Rockwell Avenue,OK520610-03-0115J,OK520610030120_00,35.12376,-97.63537,Cross Timbers,8/5/2010,2010,8,Summer,Riffle,48331,OK520610-03-0115J_2,2,11,7.271929825,0.018691589,1,0.754385965,1.291937073,4,4,0,0,0,0,8.754385965,0.336707152,Blue Thumb
48380 Riffle,Unnamed Trib. To Walnut Creek: Rockwell Avenue,OK520610-03-0115J,OK520610030120_00,35.12376,-97.63537,Cross Timbers,1/18/2011,2011,1,Winter,Riffle,48380,OK520610-03-0115J_3,3,12,6.216216216,0.036036036,1,0.801801802,1.099706616,4,6,0,0,0,0,10.8018018,0.415453915,Blue Thumb
37909 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,7/19/2007,2007,7,Summer,Riffle,37909,OK121700-05-0070M_2,2,22,5.928870293,0.172248804,7,0.50209205,2.300390216,6,4,2,2,0,2,16.50209205,0.634695848,Blue Thumb
39288 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,1/24/2008,2008,1,Winter,Riffle,39288,OK121700-05-0070M_2,2,26,6.734042553,0.174242424,8,0.687943262,1.746842164,6,2,2,0,0,2,12.68794326,0.422931442,Blue Thumb
41731 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,8/6/2008,2008,8,Summer,Riffle,41731,OK121700-05-0070M_2,2,21,4.575,0.63,8,0.466666667,2.32356263,6,6,6,4,0,2,24.46666667,0.941025641,Blue Thumb
42718 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,1/21/2009,2009,1,Winter,Riffle,42718,OK121700-05-0070M_2,2,19,4.912698413,0.471153846,7,0.380952381,2.368685149,6,4,6,0,2,2,18.38095238,0.612698413,Blue Thumb
44232 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,8/3/2009,2009,8,Summer,Riffle,44232,OK121700-05-0070M_2,2,24,3.545454545,0.67,9,0.418181818,2.568758593,6,6,6,6,0,4,28.41818182,1.0,Blue Thumb
48203 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,3/9/2010,2010,3,Winter,Riffle,48203,OK121700-05-0070M_2,2,23,4.078947368,0.681818182,10,0.359649123,2.550795708,6,6,6,2,2,4,24.35964912,0.811988304,Blue Thumb
48359 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,8/31/2010,2010,8,Summer,Riffle,48359,OK121700-05-0070M_2,2,28,4.943262411,0.347457627,10,0.29787234,2.775352878,6,6,6,6,4,4,28.29787234,1.0,Blue Thumb
48397 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,1/25/2011,2011,1,Winter,Riffle,48397,OK121700-05-0070M_3,3,20,4.310679612,0.545454545,8,0.446601942,2.368012218,6,6,6,0,0,2,20.44660194,0.681553398,Blue Thumb
48819 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,8/23/2011,2011,8,Summer,Riffle,48819,OK121700-05-0070M_3,3,18,4.286885246,0.513888889,6,0.639344262,1.996066651,6,6,6,0,0,2,20.63934426,0.793820933,Blue Thumb
49553 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,1/25/2012,2012,1,Winter,Riffle,49553,OK121700-05-0070M_3,3,20,4.301724138,0.47311828,9,0.448275862,2.342716935,6,6,6,2,0,2,22.44827586,0.748275862,Blue Thumb
51483 Riffle,Wall Trip Branch to the Baron Fork: Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,Ozark Highlands,2/21/2013,2013,2,Winter,Riffle,51483,OK121700-05-0070M_3,3,18,5.579365079,0.178861789,7,0.420634921,2.377840727,6,4,2,0,0,2,14.42063492,0.480687831,Blue Thumb
35125 Vegetation,Walnut Creek: Purcell,OK520610-03-0010E,OK520610030010_00,34.99915,-97.3624166,Central Great Plains,1/23/2006,2006,1,Winter,Vegetation,35125,OK520610-03-0010E_2,2,14,6.808695652,0.060869565,1,0.6,1.830312854,6,4,0,0,0,2,12.6,0.572727273,Blue Thumb
35756 Vegetation,Walnut Creek: Purcell,OK520610-03-0010E,OK520610030010_00,34.99915,-97.3624166,Central Great Plains,7/17/2006,2006,7,Summer,Vegetation,35756,OK520610-03-0010E_2,2,12,6.876190476,0.314285714,2,0.428571429,2.040617085,4,6,6,0,0,2,18.42857143,0.767857143,Blue Thumb
