Task,SiteName,WBID,IR_WBID,Latitude,Longitude,COMID,Date,Year,Cycle,PCID,County,Basin,RiverBasin,HUC_8,HUC_12,L4_Ecoregion,L3_Ecoregion,Mod_Ecoregion,StreamOrder,Watershed_Area,F.WP,WQ.Score,WQ.Grade,Bug.Score,Bug.Grade,Fish.Score,Fish.Grade,Habitat.Score,Habitat.Grade,Overall.Score,Letter.Grade
Blue Thumb,Tar Creek:  E 40 Road (Douthat Road Bridge),OK121600-04-0060R,OK121600040060_00,36.9581,-94.84495,7583075,1/28/2008,2008,2,OK121600-04-0060R_2,Ottawa,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,72.4023,HLAC,NA,,0.425287374,F,NA,,NA,,0.425287374,F
Blue Thumb,Tar Creek:  H Street N.E.,OK121600-04-0060G,OK121600040060_00,36.88615,-94.86865,7583113,8/7/2008,2008,2,OK121600-04-0060G_2,Ottawa,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,124.3494,HLAC,NA,,0.511424325,F,0.726495726,C,1,A,0.74597335,C
Blue Thumb,Tar Creek:  H Street N.E.,OK121600-04-0060G,OK121600040060_00,36.88615,-94.86865,7583113,6/30/2014,2014,3,OK121600-04-0060G_3,Ottawa,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,124.3494,HLAC,NA,,0.408894136,F,0.982905983,A,1,A,0.797266706,B
Blue Thumb,Tar Creek:  H Street N.E.,OK121600-04-0060G,OK121600040060_00,36.88615,-94.86865,7583113,3/8/2016,2016,4,OK121600-04-0060G_4,Ottawa,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,124.3494,HLAC,NA,,0.47882993,F,NA,,NA,,0.47882993,F
Blue Thumb,Target Creek: Ft. Reno,OK520530-00-0090D,OK520530000090_00,35.565383,-98.015252,391262,9/12/2019,2019,4,OK520530-00-0090D_4,Canadian,Arkansas-Canadian,Canadian R.,11100301,1.11003E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,24.8571,WWAC,NA,,0.481713971,F,NA,,NA,,0.481713971,F
Blue Thumb,Tenmile Creek: Davis,OK410300-03-0270L,OK410300030270_00,34.298889,-95.737222,592616,6/18/2012,2012,3,OK410300-03-0270L_3,Pushmataha,L Red,Little R.,11140105,1.11401E+11,Athens Plateau,Ouachita Mountains,Ouachita Mountains,4,178.2378,WWAC,NA,,0.424752841,F,0.835548815,B,1,A,0.753433885,C
Blue Thumb,Tenmile Creek: Davis,OK410300-03-0270L,OK410300030270_00,34.29889,-95.73722,592616,6/18/2012,2016,3,OK410300-03-0270L_3,Pushmataha,L Red,Little R.,11140105,1.11401E+11,Athens Plateau,Ouachita Mountains,Ouachita Mountains,4,178.2378,WWAC,NA,,0.424752841,F,0.835548815,B,1,A,0.753433885,C
Blue Thumb,Tenmile Creek: Davis,OK410300-03-0270L,OK410300030270_00,34.298889,-95.737222,592616,3/7/2017,2017,4,OK410300-03-0270L_4,Pushmataha,L Red,Little R.,11140105,1.11401E+11,Athens Plateau,Ouachita Mountains,Ouachita Mountains,4,178.2378,WWAC,NA,,0.655584123,D,NA,,NA,,0.655584123,D
Blue Thumb,Tiger Creek: Woods,OK620900-01-0250M,OK620900010250_00,35.98603,-96.5992,496118,6/29/2016,2016,4,OK620900-01-0250M_4,Creek,Cimarron-Upper Arkansas,Cimarron R.,11050003,1.105E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,20.4741,WWAC,NA,,0.50794925,F,0.3956044,F,0.877565226,B,0.593706292,F
Blue Thumb,Tiger Creek: Woods,OK620900-01-0250M,OK620900010250_00,35.986034,-96.5992,496118,3/12/2015,2015,3,OK620900-01-0250M_3,Creek,Cimarron-Upper Arkansas,Cimarron R.,11050003,1.105E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,20.4741,WWAC,NA,,0.43116765,F,NA,,NA,,0.43116765,F
Blue Thumb,Traders Creek: Bat Cave Rd,OK620920-02-0170K,OK620920020170_00,36.71465,-99.23635,21044680,7/24/2015,2015,3,OK620920-02-0170K_3,Woodward,Cimarron-Upper Arkansas,Cimarron R.,11050001,1.105E+11,Prairie Tableland,Central Great Plains,Central Great Plains,4,139.1787,WWAC,NA,,0.948503288,A,NA,,NA,,0.948503288,A
Blue Thumb,Travertine Creek:  Central Campground,OK310800-02-0121C,OK310800020121_00,34.5045,-96.968,19959010,8/25/2003,2003,1,OK310800-02-0121C_1,Murray,Washita-Red,Washita R.,11130303,1.11303E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,9.7335,WWAC,NA,,0.819527071,B,0.835164835,B,NA,,0.827345953,B
Blue Thumb,Trib to Coody Creek: Robinson Park,OK120400-01-0470G,OK120400010470_00,35.7318,-95.3565,381494,3/15/2021,2021,5,OK120400-01-0470G_5,Muskogee,Arkansas-Canadian,Arkansas R.,11110102,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,NA,WWAC,NA,,NA,,NA,,0.847411846,B,0.847411846,B
Blue Thumb,Trib to Coody Creek: Robinson Park,OK120400-01-0470G,OK120400010470_00,35.7318,-95.3565,381494,1/23/2019,2019,4,OK120400-01-0470G_4,Muskogee,Arkansas-Canadian,Arkansas R.,11110102,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,NA,WWAC,NA,,0.316040748,F,NA,,NA,,0.316040748,F
Blue Thumb,Trib to Fourche Maline Creek:  Spring Creek @ Chaney Hollow,OK220100-04-0020L,OK220100040190_00,34.88002,-95.16533,6049410,1/11/2008,2008,2,OK220100-04-0020L_2,Latimer,Arkansas-Canadian,Arkansas R.,11110105,1.11101E+11,Athens Plateau,Ouachita Mountains,Ouachita Mountains,2,11.0745,WWAC,NA,,0.635990182,D,NA,,NA,,0.635990182,D
Blue Thumb,Turkey Creek,OK121400-02-0030F,OK121400020030_00,36.7478,-95.9369,21784696,2/25/2021,2021,5,OK121400-02-0030F_5,Washington,Neosho-Grand,Arkansas R.,11070106,1.10701E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,19.1457,WWAC,NA,,0.424275728,F,NA,,0.687620682,D,0.555948205,F
Blue Thumb,Turkey Creek,OK121400-02-0030F,OK121400020030_00,36.7478,-95.9369,21784696,8/3/2016,2016,4,OK121400-02-0030F_4,Washington,Neosho-Grand,Arkansas R.,11070106,1.10701E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,19.1457,WWAC,NA,,0.333617378,F,0.8351648,B,0.823906313,B,0.664229497,D
Blue Thumb,Turkey Creek: Bike Path,OK121400-02-0030L,OK121400020030_00,36.7515,-95.9205,21784696,2/23/2018,2018,NA,NA,Washington,NA,Arkansas R.,11070106,NA,Osage Cuestas,Central Irregular Plains,NA,1,19.1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blue Thumb,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,370749,2/23/2021,2021,5,OK120420-01-0020K_5,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,19.7343,WWAC,NA,,NA,,NA,,0.916393097,A,0.916393097,A
Blue Thumb,Twin Hills Creek: 121st,OK120420-01-0020K,OK120420010020_00,35.988365,-95.895308,370749,9/15/2016,2016,4,OK120420-01-0020K_4,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,2,19.7343,WWAC,NA,,0.460838028,F,NA,,NA,,0.460838028,F
Blue Thumb,Tyner Creek:  TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,398912,7/28/2003,2003,1,OK121700-05-0090M_1,Adair,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,67.2624,CWAC,NA,,0.784870745,C,0.53884338,F,NA,,0.661857062,D
Blue Thumb,Tyner Creek:  TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,398912,7/28/2003,2004,1,OK121700-05-0090M_1,Adair,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,67.2624,CWAC,NA,,0.784870745,C,0.53884338,F,NA,,0.661857062,D
Blue Thumb,Tyner Creek:  TB4,OK121700-05-0090M,OK121700050090_00,36.02194444,-94.73166667,398912,7/28/2003,2005,1,OK121700-05-0090M_1,Adair,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,67.2624,CWAC,NA,,0.784870745,C,0.53884338,F,NA,,0.661857062,D
Blue Thumb,Tyner Creek:  TB4,OK121700-05-0090M,OK121700050090_00,36.02194,-94.73167,398912,8/10/2017,2017,4,OK121700-05-0090M_4,Adair,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,67.2624,CWAC,NA,,0.739380388,C,0.8613009,B,0.954532691,A,0.851737993,B
Blue Thumb,Unknown Trib to Arkansas River,OK120400-01-0425D,OK120400010425_00,35.75839,-95.30722,381466,6/19/2017,2017,4,OK120400-01-0425D_4,Muskogee,Arkansas-Canadian,Arkansas R.,11110102,1.11101E+11,Osage Cuestas,Central Irregular Plains,Boston Mountains,1,9.8748,WWAC,NA,,0.427461457,F,0.290322581,F,0.857979494,B,0.525254511,F
Blue Thumb,Unnamed Trib of North Canadian River: Chisholm Trail Park,OK520530-00-0025M,OK520530000025_00,35.4871,-97.7498,391820,7/23/2019,2019,4,OK520530-00-0025M_4,Canadian,Arkansas-Canadian,Canadian R.,11100301,1.11003E+11,Prairie Tableland,Central Great Plains,Central Great Plains,1,13.7646,WWAC,NA,,0.567917853,F,0.5808758,F,0.72886528,C,0.625886311,D
Blue Thumb,Unnamed Trib to Bird Creek:  EW 136 Road,OK520800-01-0150J,OK520800010150_00,35.04332,-96.3988,482556,6/23/2010,2010,2,OK520800-01-0150J_2,Hughes,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,1,38.7792,WWAC,NA,,0.207643625,F,0.5714286,F,0.896569514,A,0.558547246,F
Blue Thumb,Unnamed Trib to Bird Creek:  EW 136 Road,OK520800-01-0150J,OK520800010150_00,35.04332,-96.3988,482682,6/23/2010,2010,2,OK520800-01-0150J_2,Hughes,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,1,38.7792,WWAC,NA,,0.207643625,F,0.5714286,F,0.896569514,A,0.558547246,F
Blue Thumb,Unnamed Trib to Bird Creek:  NS 371 / EW 134 (Dump Ground Road),OK520800-01-0150Y,OK520800010150_00,35.07176,-96.40621,482518,6/25/2010,2010,2,OK520800-01-0150Y_2,Hughes,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,1,16.0371,WWAC,NA,,0.42349815,F,0.571428571,F,0.761505731,C,0.585477484,F
Blue Thumb,Unnamed Trib to Bird Creek:  NS 371 / EW 134 (Dump Ground Road),OK520800-01-0150Y,OK520800010150_00,35.07176,-96.40621,482518,3/8/2011,2011,3,OK520800-01-0150Y_3,Hughes,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,1,16.0371,WWAC,NA,,0.394864,F,NA,,NA,,0.394864,F
Blue Thumb,Unnamed Trib to Croton Creek:  N 176 Road,OK310840-02-0220M,OK310840020220_00,35.59687,-99.85535,3141794,8/4/2005,2005,1,OK310840-02-0220M_1,Roger Mills,Washita-Red,Washita R.,11130301,1.11303E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,10.6254,WWAC,NA,,0.486695509,F,NA,,NA,,0.486695509,F
Blue Thumb,Unnamed Trib to Dirty Butter Creek:  Crawford Park,OK121300-01-0180K,OK121300010180_00,36.1888055,-95.9828888,847338,1/7/2004,2004,1,OK121300-01-0180K_1,Tulsa,Neosho-Grand,Arkansas R.,11070107,1.10701E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,NA,WWAC,NA,,0.322006531,F,NA,,NA,,0.322006531,F
Blue Thumb,Unnamed Trib to Harlow Creek:  Golden Acres,OK120420-01-0170T,OK120420010170_00,36.18867,-96.04142,368569,6/21/2012,2012,3,OK120420-01-0170T_3,Osage,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,6.0714,WWAC,NA,,0.735258506,C,0.4835165,F,0.958120151,A,0.725631719,C
Blue Thumb,Unnamed Trib to Harlow Creek:  Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,368569,7/26/2007,2007,2,OK120420-01-0170T_2,Osage,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,6.0714,WWAC,NA,,0.8051611,B,0.571428571,F,1,A,0.792196557,C
Blue Thumb,Unnamed Trib to Harlow Creek:  Golden Acres,OK120420-01-0170T,OK120420010170_00,36.1886666,-96.0414166,368569,2/17/2004,2004,1,OK120420-01-0170T_1,Osage,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,6.0714,WWAC,NA,,1.017632449,A,NA,,NA,,1.017632449,A
Blue Thumb,Unnamed Trib to Little Joe Creek:  LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,367963,8/14/2007,2007,2,OK120420-01-0340K_2,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,14.2299,WWAC,NA,,0.522016076,F,0.4835165,F,0.812448197,B,0.605993591,D
Blue Thumb,Unnamed Trib to Little Joe Creek:  LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,367963,2/23/2011,2011,3,OK120420-01-0340K_3,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,14.2299,WWAC,NA,,0.504745231,F,NA,,NA,,0.504745231,F
Blue Thumb,Unnamed Trib to Little Joe Creek:  LaFortune Park,OK120420-01-0340K,OK120420010340_00,36.07946667,-95.92121667,367963,7/2/2003,2003,1,OK120420-01-0340K_1,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Cross Timbers,1,14.2299,WWAC,NA,,0.48559069,F,NA,,NA,,0.48559069,F
Blue Thumb,Unnamed Trib to Rock Creek:  Davis Park,OK120420-02-0065C,OK120420020065_00,35.98938,-96.106,372429,2/4/2009,2009,2,OK120420-02-0065C_2,Creek,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,4,180.9648,WWAC,NA,,0.375632933,F,NA,,NA,,0.375632933,F
Blue Thumb,Unnamed Trib to Traders Creek: Salty Creek,OK620920-02-0175K,OK620920020175_00,36.68239,-99.27656,21044890,3/14/2015,2015,3,OK620920-02-0175K_3,Woodward,Cimarron-Upper Arkansas,Cimarron R.,11050001,1.105E+11,Prairie Tableland,Central Great Plains,Central Great Plains,2,16.02,WWAC,NA,,0.587487455,F,NA,,NA,,0.587487455,F
Blue Thumb,Unnamed Trib to West Captain Creek:  Harrah Road,OK520700-05-0160T,OK520700050270_00,35.58083333,-97.15866667,533077,6/22/2006,2006,2,OK520700-05-0160T_2,Oklahoma,Arkansas-Canadian,Canadian R.,11100303,1.11003E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,10.8549,WWAC,NA,,0.6364498,D,0.4835165,F,0.73082066,C,0.616928987,D
Blue Thumb,Unnamed Trib to West Captain Creek:  Harrah Road,OK520700-05-0160T,OK520700050270_00,35.58083333,-97.15866667,533077,1/24/2005,2005,1,OK520700-05-0160T_1,Oklahoma,Arkansas-Canadian,Canadian R.,11100303,1.11003E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,10.8549,WWAC,NA,,0.6951364,C,NA,,NA,,0.6951364,C
Blue Thumb,Unnamed Trib. To Walnut Creek:  Rockwell Avenue,OK520610-03-0115J,OK520610030120_00,35.12376,-97.63537,6025992,7/7/2010,2010,2,OK520610-03-0115J_2,McClain,U Canadian,Canadian R.,11090202,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,1,14.0472,WWAC,NA,,0.4878261,F,0.483516484,F,0.835186192,B,0.602176259,D
Blue Thumb,Unnamed Trib. To Walnut Creek:  Rockwell Avenue,OK520610-03-0115J,OK520610030120_00,35.12376,-97.63537,6025992,1/18/2011,2011,3,OK520610-03-0115J_3,McClain,U Canadian,Canadian R.,11090202,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,1,14.0472,WWAC,NA,,0.496458967,F,NA,,NA,,0.496458967,F
Blue Thumb,Unnamed Tributary of Twin Hills Creek: S. 71st E. Ave.,OK120420-01-0025M,OK120420010025_00,36.0285,-95.8973,368139,7/30/2013,2013,3,OK120420-01-0025M_3,Tulsa,Arkansas-Canadian,Arkansas R.,11110101,1.11101E+11,Osage Cuestas,Central Irregular Plains,Central Irregular Plains,1,6.1749,WWAC,NA,,NA,,0.299145299,F,0.824508905,B,0.561827102,F
Blue Thumb,Wall Trip Branch to the Baron Fork:  Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,400460,7/18/2008,2008,2,OK121700-05-0070M_2,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ozark Highlands,3,10.0656,WWAC,NA,,0.774401022,C,0.6495515,D,1,A,0.807984174,B
Blue Thumb,Wall Trip Branch to the Baron Fork:  Chicken Creek,OK121700-05-0070M,OK121700050070_00,35.91552,-94.82083,400460,1/25/2011,2011,3,OK121700-05-0070M_3,Cherokee,Arkansas-Canadian,Illinois R.,11110103,1.11101E+11,Springfield Plateau,Ozark Highlands,Ozark Highlands,3,10.0656,WWAC,NA,,0.626491141,D,NA,,NA,,0.626491141,D
Blue Thumb,Walnut Creek:  Purcell,OK520610-03-0010E,OK520610030010_00,34.99915,-97.3624166,6027600,8/8/2006,2006,2,OK520610-03-0010E_2,McClain,U Canadian,Canadian R.,11090202,1.10902E+11,Prairie Tableland,Central Great Plains,Cross Timbers,3,525.9636,WWAC,NA,,0.667281871,D,0.6593407,D,0.469994494,F,0.598872355,D
Blue Thumb,Washita River:  Black Kettle,OK310840-02-0010M,OK310840020010_00,35.6203333,-99.7123611,3141622,9/29/2004,2004,1,OK310840-02-0010M_1,Roger Mills,Washita-Red,Washita R.,11130301,1.11303E+11,Prairie Tableland,Central Great Plains,Central Great Plains,4,1933.3719,WWAC,NA,,0.91616344,A,0.4915103,F,0.706776797,C,0.704816846,C
Blue Thumb,Washita River:  Black Kettle,OK310840-02-0010M,OK310840020010_00,35.6203333,-99.7123611,3141622,6/23/2009,2009,2,OK310840-02-0010M_2,Roger Mills,Washita-Red,Washita R.,11130301,1.11303E+11,Prairie Tableland,Central Great Plains,Central Great Plains,4,1933.3719,WWAC,NA,,0.893418431,B,0.670241287,D,0.523074118,F,0.695577945,C
Blue Thumb,Washita River:  Black Kettle,OK310840-02-0010M,OK310840020010_00,35.6203333,-99.7123611,3141622,2/15/2011,2011,3,OK310840-02-0010M_3,Roger Mills,Washita-Red,Washita R.,11130301,1.11303E+11,Prairie Tableland,Central Great Plains,Central Great Plains,4,1933.3719,WWAC,NA,,0.442403008,F,NA,,NA,,0.442403008,F
Blue Thumb,Washita River:  McClure (N 2070),OK310840-01-0010M,OK310840010010_00,35.6570555,-99.3059444,3142644,9/28/2004,2004,1,OK310840-01-0010M_1,Custer,Washita-Red,Washita R.,11130301,1.11303E+11,Prairie Tableland,Central Great Plains,Central Great Plains,6,3541.2993,WWAC,NA,,0.902323122,A,0.580875782,F,0.804018195,B,0.7624057,C
Blue Thumb,Washita River:  McClure (N 2070),OK310840-01-0010M,OK310840010010_00,35.6570555,-99.3059444,3142644,6/22/2009,2009,2,OK310840-01-0010M_2,Custer,Washita-Red,Washita R.,11130301,1.11303E+11,Prairie Tableland,Central Great Plains,Central Great Plains,6,3541.2993,WWAC,NA,,0.897834806,A,0.759606792,C,0.62740259,D,0.761614729,C
Blue Thumb,Washita River:  Riverside,OK310840-01-0010L,OK310840010020_00,35.6374722,-99.2741388,3142656,9/28/2005,2005,1,OK310840-01-0010L_1,Custer,Washita-Red,Washita R.,11130301,1.11303E+11,Prairie Tableland,Central Great Plains,Central Great Plains,6,3565.229,WWAC,NA,,0.682897058,D,0.4021448,F,0.543372768,F,0.542804875,F
Blue Thumb,West Cache Creek,OK311310-02-0020T,OK311310020020_10,34.62699,-98.64412,572622,7/11/2019,2019,4,OK311310-02-0020T_4,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,3,99.6525,WWAC,NA,,0.711141459,C,0.9383378,A,0.666628703,D,0.77,C
Blue Thumb,West Cache Creek:  Boulder Picnic Area,OK311310-02-0140T,OK311310020140_00,34.7000277,-98.6769166,572520,9/27/2005,2005,1,OK311310-02-0140T_1,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,3,48.9744,WWAC,NA,,0.812327705,B,0.580875782,F,0.943167633,A,0.778790373,C
Blue Thumb,West Cache Creek:  Boulder Picnic Area,OK311310-02-0140T,OK311310020140_00,34.7000277,-98.6769166,572520,7/14/2009,2009,2,OK311310-02-0140T_2,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,3,48.9744,WWAC,NA,,1.199296176,A,0.89365505,B,0.8,B,0.964317075,A
Blue Thumb,West Cache Creek: Hwy 62,OK311310-02-0020W,OK311310020020_10,34.639,-98.64686,572622,8/6/2018,2018,4,OK311310-02-0020W_4,Comanche,Washita-Red,Upper Red R.,11130203,1.11302E+11,Prairie Tableland,Central Great Plains,Central Great Plains,3,99.6525,WWAC,NA,,0.643423256,D,NA,,NA,,0.64,D
Blue Thumb,West Elm Creek:  S.E. 164th,OK520810-00-0140G,OK520810000140_00,35.305,-97.35638889,481876,7/28/2010,2010,2,OK520810-00-0140G_2,Oklahoma,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,45.7776,WWAC,NA,,0.866361117,B,0.8791209,B,0.73000488,C,0.825162299,B
Blue Thumb,West Elm Creek:  S.E. 164th,OK520810-00-0140G,OK520810000140_00,35.305,-97.35638889,481876,7/28/2010,2006,2,OK520810-00-0140G_2,Oklahoma,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,45.7776,WWAC,NA,,0.866361117,B,0.8791209,B,0.73000488,C,0.825162299,B
Blue Thumb,West Elm Creek:  S.E. 164th,OK520810-00-0140G,OK520810000140_00,35.305,-97.35638889,481876,2/10/2003,2003,1,OK520810-00-0140G_1,Oklahoma,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,45.7776,WWAC,NA,,0.786899986,C,NA,,NA,,0.786899986,C
Blue Thumb,West Elm: Douglas Blvd.,OK520810-00-0140K,OK520810000140_00,35.31817,-97.3706,481876,7/15/2015,2015,3,OK520810-00-0140K_3,Cleveland,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,45.7776,WWAC,NA,,0.678787775,D,0.8351648,B,0.834488842,B,0.782813806,C
Blue Thumb,West Elm: Douglas Blvd.,OK520810-00-0140K,OK520810000140_00,35.31817,-97.3706,481876,8/29/2018,2018,4,OK520810-00-0140K_4,Cleveland,Arkansas-Canadian,Canadian R.,11090203,1.10902E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,2,45.7776,WWAC,NA,,0.641824833,D,0.9230769,A,0.77888006,C,0.781260598,C
Blue Thumb,Wewoka Creek:  Lima (N 3610),OK520500-02-0010Q,OK520500020010_00,35.1721944,-96.5816666,418153,9/1/2004,2004,1,OK520500-02-0010Q_1,Seminole,Arkansas-Canadian,Canadian R.,11100302,1.11003E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,245.862,WWAC,NA,,0.6260606,D,0.7472527,C,0.469196385,F,0.614169895,D
Blue Thumb,Wewoka Creek:  Lima (N 3610),OK520500-02-0010Q,OK520500020010_00,35.1721944,-96.5816666,418153,8/9/2006,2006,2,OK520500-02-0010Q_2,Seminole,Arkansas-Canadian,Canadian R.,11100302,1.11003E+11,Western Cross Timbers,Cross Timbers,Cross Timbers,3,245.862,WWAC,NA,,0.5537186,F,0.8351648,B,0.87401229,B,0.754298563,C
Blue Thumb,"Whitewater Creek:  D 4650, Scott",OK121600-03-0320K,OK121600030320_00,36.497,-94.75716667,7585095,7/25/2006,2006,2,OK121600-03-0320K_2,Delaware,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Springfield Plateau,Ozark Highlands,Ozark Highlands,3,66.2247,CWAC,NA,,0.895010013,A,0.8351376,B,1,A,0.910049204,A
Blue Thumb,Whitewater Creek:  E 330 Road,OK121600-03-0320G,OK121600030320_00,36.539,-94.75964,7583465,1/17/2017,2016,4,OK121600-03-0320G_4,Delaware,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,79.9821,CWAC,0.875,B,0.636944466,D,0.9207009,A,1,A,0.858161342,B
Blue Thumb,Whitewater Creek:  E 330 Road,OK121600-03-0320G,OK121600030320_00,36.539,-94.7596389,7583465,7/24/2006,2006,2,OK121600-03-0320G_2,Delaware,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,79.9821,CWAC,NA,,0.716301892,C,0.920700921,A,0.942615943,A,0.859872919,B
Blue Thumb,Whitewater Creek:  E 330 Road,OK121600-03-0320G,OK121600030320_00,36.539,-94.7596389,7583465,3/8/2011,2011,3,OK121600-03-0320G_3,Delaware,Neosho-Grand,Arkansas R.,11070206,1.10702E+11,Springfield Plateau,Ozark Highlands,Ouachita Mountains,3,79.9821,CWAC,NA,,0.673654836,D,NA,,NA,,0.673654836,D
