SiteName,WBID,County,Date,Time,Latitude,Longitude,Water.Temp,DO.Final.1,DO.Saturation,pH.Final.1,Nitrate.Final.1,Nitrite.Final.1,Ammonia.Final.1,OP.Final.1,Chloride.Final.1,Ecoli,Task,RiverBasin,HUC_8
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/5/2012,.,36.810928,-100.819867,19,6,66,7.7,1,1,0.2,0.026666667,85,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,6/2/2012,.,36.810928,-100.819867,22,4,46,7.6,0.5,0.08,0.1,0.007,85,1333,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,7/7/2012,.,36.810928,-100.819867,23,6,70,7.7,2,.,0.1,0.046666667,85,77,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/18/2012,.,36.810928,-100.819867,19,7,76,7.8,1,.,0.1,0.04,90,100,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,9/15/2012,.,36.810928,-100.819867,16,6,61,7.7,2,.,0.1,0.02,80,88,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,10/6/2012,.,36.810928,-100.819867,12,8,75,7.8,1,.,0.1,0.02,85,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,11/10/2012,.,36.810928,-100.819867,13,11,103,7.7,2,.,0.1,0.02,80,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,12/15/2012,.,36.810928,-100.819867,7,6,50,7.8,1,.,0.1,0.033333333,75,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,1/12/2013,.,36.810928,-100.819867,8,8,67,7.7,1,.,0.1,0.02,100,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/23/2013,.,36.810928,-100.819867,5,12,90,7.8,.,.,0.15,0.026666667,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,3/16/2013,.,36.810928,-100.819867,11,8,72,7.6,2,.,0.1,0.033333333,100,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,4/26/2013,.,36.810928,-100.819867,17,4,42,7.8,2,.,0.1,0.02,400,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/22/2013,.,36.810928,-100.819867,24,15,>150,8.1,2,.,0.1,0.066666667,100,22,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,6/15/2013,.,36.810928,-100.819867,20,6,67,7.6,2,1.5,0.1,0.046666667,100,522,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,7/6/2013,.,36.810928,-100.819867,20,7,77,7.9,1,.,0.1,0.06,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/3/2013,.,36.810928,-100.819867,24,4,48,7.6,2,.,0.1,0.04,100,55,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,9/14/2013,.,36.810928,-100.819867,20,4,46,7.8,2,.,0.1,0.066666667,85,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,10/19/2013,.,36.810928,-100.819867,9,8,70,7.9,1,.,0.1,0.02,100,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,1/18/2014,9:45 AM,36.810928,-100.819867,8,9,75,7.8,1.5,0,0,0.033,95,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/1/2014,10:00 AM,36.810928,-100.819867,8,8,67,7.7,1,0,0.1,0.033,85,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/17/2014,9:45 AM,36.810928,-100.819867,5,5,39,7.9,0,0,0.1,0.047,95,144.4444444,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/16/2014,10:40 AM,36.810928,-100.819867,23,5,59,7.8,2,0.05,0.05,90,90,600,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,11/15/2014,9:50 AM,36.810928,-100.819867,5,8,63,7.6,1,0,0,0.007,85,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/14/2015,9:50 AM,36.810928,-100.819867,9,10,86,7.8,1,0,0.1,0.013,80,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/16/2015,10:15 AM,36.810928,-100.819867,20,3,33,7.4,0,0,0.1,0.093,60,3400,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/15/2015,10:00 AM,36.810928,-100.819867,23,5,60,7.9,1,0,0,0.04,100,1966.666667,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,11/14/2015,9:30 AM,36.810928,-100.819867,8,7,59,7.8,2,0,0.05,0.0267,100,7888.888889,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/13/2016,10:00 AM,36.810928,-100.819867,8,7,59,7.8,1,0,0,0.0267,90,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/14/2016,10:00 AM,36.810928,-100.819867,15,6,61,7.8,0,0,0,0.0266,95,133.3333333,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/13/2016,10:15 AM,36.810928,-100.819867,23,5,60,8,0,0,0.2,0.0266,85,1455.555556,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,11/12/2016,9:30 AM,36.810928,-100.819867,9,9,76,8,0.5,0,0.1,0.1,90,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/4/2017,10:50 AM,36.810928,-100.819867,5,11,84,8,2,0,0,0.02,90,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/13/2017,9:35 AM,36.810928,-100.819867,15,6,61,8,1,0,0.1,0.133,90,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/12/2017,10:05 AM,36.810928,-100.819867,24,4,49,7.8,0.05,1.5,0,1.067,35,100,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,11/18/2017,10:00 AM,36.810928,-100.819867,10,9,80,7.8,5,0,0.05,0.03,75,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/17/2018,10:15 AM,36.810928,-100.819867,10,9,80,7.8,5,0,0.05,0.033,75,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/26/2018,9:55 AM,36.810928,-100.819867,22,5,59,7.8,2,0.1,0,0.033,75,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/18/2018,10:00 AM,36.810928,-100.819867,22,7,81,7.8,2,0,0,0.067,80,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,12/1/2018,9:30 AM,36.810928,-100.819867,10,7,63,7.8,3,0,0,0.02,75,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/2/2019,9:40 AM,36.810928,-100.819867,10,8,72,7.8,1.5,0,0,0.027,85,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/24/2019,9:55 AM,36.810928,-100.819867,18,7,76,7.5,2,0.05,0.1,0.12,90,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,8/3/2019,9:55 AM,36.810928,-100.819867,22,7,81,7.8,2,0,0,0.047,90,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,11/9/2019,9:45 AM,36.810928,-100.819867,10,9,81,7.8,2,0,0,0.033,80,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,2/22/2020,10:00 AM,36.810928,-100.819867,9,9,78,7.8,2,0,0,0.053,75,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Grove,OK720500-02-0430D,Beaver,5/16/2020,9:45 AM,36.810928,-100.819867,20,7,77,7.8,1,0.1,0,0.033,85,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,3/7/2010,2:00 PM,36.816239,-100.830817,11,14,126,7.9,0.5,0.08,0.1,0.067,50,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,4/3/2010,9:55 AM,36.816239,-100.830817,10,10,92,7.8,0.5,0.08,0.1,0.02,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/1/2010,9:25 AM,36.816239,-100.830817,14,7,75,8.2,0.1,0.08,0.1,0.02,40,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,6/7/2010,9:00 AM,36.816239,-100.830817,22,4,50,8,0.1,0.08,0.1,0.12,45,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,7/5/2010,8:15 AM,36.816239,-100.830817,24,2.6,31,7.6,0.5,0.08,0.1,0.73,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/7/2010,11:30 AM,36.816239,-100.830817,28,9,120,8,0.5,0.08,0.1,0.047,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,9/8/2010,9:20 AM,36.816239,-100.830817,20,7,80,8,0.5,0.08,0.1,0.033,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/13/2010,.,36.816239,-100.830817,5,10,76,8.2,1,0.08,0.1,0.026666667,55,244,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/13/2010,10:00 AM,36.816239,-100.830817,5,10,78,8,1,0.08,0.1,0.027,50,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,12/11/2010,.,36.816239,-100.830817,8,11,91,7.7,1.5,0.15,0.3,0.046666667,55,100,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,1/15/2011,.,36.816239,-100.830817,5,15,111,7.7,1.5,0.1,0.1,0.026666667,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/19/2011,.,36.816239,-100.830817,7,13,104,7.7,0.5,.,0.18,0.02,50,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,3/26/2011,.,36.816239,-100.830817,10,9,80,8,0.5,1,0.1,0.026666667,65,1166,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,4/16/2011,.,36.816239,-100.830817,8,10,84,8.2,.,.,0.1,0.013333333,65,444,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/19/2011,.,36.816239,-100.830817,19,9,99,9.4,.,.,0.1,0.033333333,65,155,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,6/25/2011,.,36.816239,-100.830817,23,9,106,7.8,0.5,0.08,0.1,0.053333333,60,644,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/1/2011,.,36.816239,-100.830817,0,.,.,.,.,.,.,.,.,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/4/2011,.,36.816239,-100.830817,25,8,100,8.2,.,.,0.1,0.04,70,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,9/3/2011,.,36.816239,-100.830817,25,8,100,8,0.5,.,0.1,0.066666667,65,33,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,10/1/2011,.,36.816239,-100.830817,15,8,80,7.8,1,.,0.1,0.04,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,10/22/2011,.,36.816239,-100.830817,0,.,.,.,.,.,.,.,.,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/5/2011,.,36.816239,-100.830817,9,11,94,7.6,1,0.08,0.1,0.04,55,11,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,12/3/2011,.,36.816239,-100.830817,4,12,88,7.9,1.5,.,0.1,0.02,55,88,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,1/7/2012,.,36.816239,-100.830817,6,10,80,7.9,1,.,0.1,0.033333333,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,1/25/2012,.,36.816239,-100.830817,15,.,.,.,.,.,.,.,.,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/4/2012,.,36.816239,-100.830817,6,11,86,7.8,0.5,0.08,0.1,0.026666667,50,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,3/3/2012,.,36.816239,-100.830817,4,9,67,8.1,0.5,.,0.2,0.066666667,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,4/1/2012,.,36.816239,-100.830817,18,9,96,7.9,.,.,0.1,0.033333333,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/5/2012,.,36.816239,-100.830817,21,7,80,7.9,.,.,0.1,0.033333333,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,6/2/2012,.,36.816239,-100.830817,20,4,46,7.8,0.5,.,0.1,0.007,55,111,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,7/7/2012,.,36.816239,-100.830817,26,7,89,8,0.5,.,0.1,0.04,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/18/2012,.,36.816239,-100.830817,21,7,80,7.8,.,.,0.1,0.066666667,55,77,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,9/15/2012,.,36.816239,-100.830817,18,8,86,7.8,.,.,0.1,0.033333333,55,88,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,10/6/2012,.,36.816239,-100.830817,13,8,75,7.8,.,.,0.1,0.033333333,45,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/10/2012,.,36.816239,-100.830817,13,8,75,8.2,.,.,0.1,0.026666667,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,12/15/2012,.,36.816239,-100.830817,4,11,81,8,1,.,0.1,0.026666667,50,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,1/12/2013,.,36.816239,-100.830817,5,11,84,7.8,1,.,0.1,0.02,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/23/2013,.,36.816239,-100.830817,4,8,61,7.7,1,.,0.25,0.053333333,100,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,3/16/2013,.,36.816239,-100.830817,11,8,73,7.8,.,.,0.2,0.04,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,4/26/2013,.,36.816239,-100.830817,13,11,104,8,.,.,0.1,0.04,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/22/2013,.,36.816239,-100.830817,23,.,.,8.4,.,.,0.1,0.046666667,70,22,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,6/15/2013,.,36.816239,-100.830817,25,4,50,7.7,.,.,0.1,0.033333333,65,955,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,7/6/2013,.,36.816239,-100.830817,23,6,71,7.8,.,.,0.1,0.04,95,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/3/2013,.,36.816239,-100.830817,26,5,64,7.8,0.5,.,0.1,0.04,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,9/14/2013,.,36.816239,-100.830817,22,5,58,7.8,.,.,0.5,0.066666667,80,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,10/19/2013,.,36.816239,-100.830817,6,15,115,8.3,.,.,0.1,0.04,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,1/18/2014,9:15 AM,36.816239,-100.830817,3,13,92,8.3,0.5,0,0,0.02,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/1/2014,9:30 AM,36.816239,-100.830817,2,13,90,7.8,0.5,0,0.2,0.033,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/17/2014,9:15 AM,36.816239,-100.830817,7,5,41,7.8,0,0.05,0.2,0.053,60,66.66666666,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/16/2014,9:45 AM,36.816239,-100.830817,23,7,83,7.8,0,0,0,0.093,65,88.88888889,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/15/2014,9:30 AM,36.816239,-100.830817,3,13,94,7.8,0,0,0,0.02,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/14/2015,9:15 AM,36.816239,-100.830817,6,8,64,7.8,0,0,0.1,0.04,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/16/2015,9:50 AM,36.816239,-100.830817,19,6,65,7.9,0.5,0,0.1,0.02,120,1000,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/15/2015,9:30 AM,36.816239,-100.830817,26,6,75,7.5,0,0,0.1,0.1067,140,1377.777778,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/14/2015,9:05 AM,36.816239,-100.830817,8,6,51,8,1,0,0,0.0533,70,1155.555556,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/13/2016,9:20 AM,36.816239,-100.830817,5,10,76,8,0,0,0,0.0467,70,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/14/2016,9:30 AM,36.816239,-100.830817,17,6,63,8,0,0,0,0.066,60,44.44444444,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/13/2016,9:25 AM,36.816239,-100.830817,26,6,80,8.4,0,0,0,0.033,50,177.7777778,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/12/2016,9:05 AM,36.816239,-100.830817,7,9,73,8,0.5,0,0.2,0.08,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/4/2017,11:10 AM,36.816239,-100.830817,3,12,85,8,0,0,0.2,0.073,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/13/2017,9:15 AM,36.816239,-100.830817,15,9,90,8,0,0,0,0.1,75,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/12/2017,9:30 AM,36.816239,-100.830817,24,5,61,7.6,1,0.05,0.2,1.067,20,100,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/18/2017,9:30 AM,36.816239,-100.830817,7,11,89,8.2,1,0,0,0.007,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/17/2018,10:15 AM,36.816239,-100.830817,6,10,78,8.2,1,0,0.1,0.033,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/26/2018,9:30 AM,36.816239,-100.830817,24,7,85,8.2,0,0,0,0.067,65,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/18/2018,9:15 AM,36.816239,-100.830817,24,5,61,7.7,0,0,0,0.067,70,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,12/1/2018,9:10 AM,36.816239,-100.830817,8,11,91,8,1,0,0,0.04,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/2/2019,9:10 AM,36.816239,-100.830817,4,12,88,8,0,0,0.1,0.027,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/24/2019,9:30 AM,36.816239,-100.830817,16,4,52,7.3,0,0.05,0.3,0.333,25,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,8/3/2019,9:15 AM,36.816239,-100.830817,26,5,65,7.7,0,0,0,0.1,70,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,11/9/2019,9:20 AM,36.816239,-100.830817,8,12,99,7.8,0,0,0,0.033,55,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,2/22/2020,9:25 AM,36.816239,-100.830817,3,13,92,8,0,0,0.2,0.053,60,.,Blue Thumb,Canadian R.,11100102
Sharp Creek: Smith Silo,OK720500-02-0430G,Beaver,5/16/2020,9:15 AM,36.816239,-100.830817,20,6,66,7.8,0,0,0,0.033,65,.,Blue Thumb,Canadian R.,11100102
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,11/20/2018,8:00 AM,35.932776,-94.599158,7,8,65,7.5,3,0,0.2,0.033,15,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,12/22/2018,8:30 AM,35.932776,-94.599158,7,11,87,7.5,2.5,0,0,0.073,20,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,1/21/2019,12:30 PM,35.932776,-94.599158,7,7,.,7.5,2.5,0,0,0.053,20,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,2/23/2019,9:30 AM,35.932776,-94.599158,11,10,90,7.5,2.5,0,0,0.013,15,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,3/23/2019,10:00 AM,35.932776,-94.599158,12,7,66,7.5,2.5,0,0,0.033,15,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,4/19/2019,9:30 AM,35.932776,-94.599158,12,5,28,7.5,2.5,0,0,0.033,10,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,5/26/2019,9:30 AM,35.932776,-94.599158,20,11,123,7.5,2.5,0,0,0.016,10,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,6/30/2019,9:30 AM,35.932776,-94.599158,22,6,71,7.5,2.5,0,0,0.016,5,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,11/27/2019,9:00 AM,35.932776,-94.599158,12,7,65,7.5,2.5,0,0,0.02,10,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,12/23/2019,10:45 AM,35.932776,-94.599158,8,6,51,7.5,2.5,0,0,0.033,5,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,9/26/2020,12:15 PM,35.932776,-94.599158,23,9,107,7.5,2.5,0,0,0.013,15,.,Blue Thumb,Illinois R.,11110103
Shell Branch: Pruitt's,OK121700-05-0180J,Adair,10/31/2020,9:30 AM,35.932776,-94.599158,10,9,80,7.5,2.5,0,0,0.013,10,.,Blue Thumb,Illinois R.,11110103
Shoal Creek: Rainbow Creek aka Horse Shoe Bend,KSTEMP-09001,Cherokee,3/24/2007,4:00PM,37.04361,-94.65722,18,11,118,7.3,1.5,0.08,0.1,0.253,15,.,Blue Thumb,Arkansas R.,11070207
Shoal Creek: Rainbow Creek aka Horse Shoe Bend,KSTEMP-09001,Cherokee,4/24/2007,4:30 PM,37.04361,-94.65722,22,10,120,7.8,2,0.08,0.1,0.173,15,.,Blue Thumb,Arkansas R.,11070207
Shoal Creek: Rainbow Creek aka Horse Shoe Bend,KSTEMP-09001,Cherokee,5/31/2007,4:30 PM,37.04361,-94.65722,25,10,126,7.6,2,0.08,0.1,0.207,15,.,Blue Thumb,Arkansas R.,11070207
Shoal Creek: Rainbow Creek aka Horse Shoe Bend,KSTEMP-09001,Cherokee,6/30/2007,12:40 PM,37.04361,-94.65722,24,10,124,7.7,1.5,0.08,0.1,0.16,15,.,Blue Thumb,Arkansas R.,11070207
Shoal Creek: Rainbow Creek aka Horse Shoe Bend,KSTEMP-09001,Cherokee,7/2/2007,1:30 PM,37.04361,-94.65722,23,.,.,.,.,.,.,.,.,.,Blue Thumb,Arkansas R.,11070207
Silver Creek: Spencer Rd,OK520520-00-0050C,Oklahoma,2/10/2016,9:39 AM,35.518167,-97.379424,0,11,72,7.5,1.5,0,0.5,0.166,40,.,Blue Thumb,Canadian R.,11100302
Sixmile Creek: N 2720 Road,OK520530-00-0110T,Canadian,9/20/2009,.,35.57504,-98.15406,20,0.6,5,7.5,.,.,0.2,0.066666667,40,.,Blue Thumb,Canadian R.,11100301
Sixmile Creek: N 2720 Road,OK520530-00-0110T,Canadian,10/17/2009,.,35.57504,-98.15406,11,6,55,7.5,.,.,0.1,0.046666667,35,.,Blue Thumb,Canadian R.,11100301
